Company,Location,Date,Time,Rocket,Mission,RocketStatus,Price,MissionStatus,Country,Year,Decade,Decade Year,success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",20-Dec-84,13:00:00,Cosmos-3M (11K65M),Cosmos 1615,Retired,,Success, Russia,1984,1980,1980,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",01-Feb-85,19:36:00,Cosmos-3M (11K65M),Cosmos 1627,Retired,,Success, Russia,1985,1980,1980,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",14-Mar-85,01:09:00,Cosmos-3M (11K65M),Cosmos 1634,Retired,,Success, Russia,1985,1980,1980,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",21-Mar-85,00:08:00,Cosmos-3M (11K65M),Cosmos 1635 to 1642,Retired,,Success, Russia,1985,1980,1980,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",19-Jun-85,11:30:00,Cosmos-3M (11K65M),Cosmos 1662,Retired,,Success, Russia,1985,1980,1980,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",09-Jan-86,02:48:00,Cosmos-3M (11K65M),Cosmos 1716 to 1723,Retired,,Success, Russia,1986,1980,1980,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",13-Nov-86,06:10:00,Cosmos-3M (11K65M),Cosmos 1791,Retired,,Success, Russia,1986,1980,1980,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",21-Nov-86,02:00:00,Cosmos-3M (11K65M),Cosmos 1794 to 1801,Retired,,Success, Russia,1986,1980,1980,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",24-Nov-86,21:43:00,Cosmos-3M (11K65M),Cosmos 1802,Retired,,Success, Russia,1986,1980,1980,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",21-Jan-87,09:10:00,Cosmos-3M (11K65M),Cosmos 1814,Retired,,Success, Russia,1987,1980,1980,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",18-Feb-87,13:53:00,Cosmos-3M (11K65M),Cosmos 1821,Retired,,Success, Russia,1987,1980,1980,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",06-Jul-87,21:59:00,Cosmos-3M (11K65M),Cosmos 1864,Retired,,Success, Russia,1987,1980,1980,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",14-Jul-87,14:00:00,Cosmos-3M (11K65M),Cosmos 1868,Retired,,Success, Russia,1987,1980,1980,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",14-Feb-89,,Cosmos-3M (11K65M),Cosmos 2002,Retired,,Success, Russia,1989,1980,1980,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",22-Feb-89,03:28:00,Cosmos-3M (11K65M),Cosmos 2004,Retired,,Success, Russia,1989,1980,1980,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",26-Feb-89,15:36:00,Cosmos-3M (11K65M),Cosmos 1992,Retired,,Success, Russia,1989,1980,1980,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",24-Mar-89,13:38:00,Cosmos-3M (11K65M),Cosmos 2008 to 2015,Retired,,Success, Russia,1989,1980,1980,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",04-Apr-89,18:36:00,Cosmos-3M (11K65M),Cosmos 2016,Retired,,Success, Russia,1989,1980,1980,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",07-Jun-89,05:12:00,Cosmos-3M (11K65M),Cosmos 2026,Retired,,Success, Russia,1989,1980,1980,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",06-Feb-90,,Cosmos-3M (11K65M),Cosmos 2059,Retired,,Success, Russia,1990,1990,1990,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",27-Feb-90,20:59:00,Cosmos-3M (11K65M),Nadiezhda nƒ?ÿ??5,Retired,,Success, Russia,1990,1990,1990,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",25-Apr-90,13:00:00,Cosmos-3M (11K65M),Cosmos 2075,Retired,,Success, Russia,1990,1990,1990,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",26-Jun-67,,Cosmos-3M (11K65M),Tselina-OM #1,Retired,,Failure, Russia,1967,1960,1960,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",27-Sep-67,11:00:00,Cosmos-3M (11K65M),Zaliv #2,Retired,,Failure, Russia,1967,1960,1960,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",04-Jun-68,18:45:00,Cosmos-3M (11K65M),Sfera #2,Retired,,Failure, Russia,1968,1960,1960,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",27-Jun-70,16:40:00,Cosmos-3M (11K65M),Strela-2M satellite,Retired,,Failure, Russia,1970,1970,1970,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",22-Dec-70,21:30:00,Cosmos-3M (11K65M),DS-P1-M #1,Retired,,Failure, Russia,1970,1970,1970,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",22-Jul-71,13:45:00,Cosmos-3M (11K65M),Tselina-OM #10,Retired,,Failure, Russia,1971,1970,1970,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",26-Jun-73,,Cosmos-3M (11K65M),Tselina-OM #20,Retired,,Failure, Russia,1973,1970,1970,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",18-Jun-82,11:58:00,Cosmos-3M (11K65M),Cosmos 1380,Retired,,Partial Failure, Russia,1982,1980,1980,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",25-Jan-83,12:00:00,Cosmos-3M (11K65M),Ta??foun nƒ?ÿ??32,Retired,,Failure, Russia,1983,1980,1980,#ERROR
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",29-Jan-87,06:14:00,Cosmos-3M (11K65M),Cosmos 1816,Retired,,Partial Failure, Russia,1987,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",27-Dec-69,14:20:00,Cosmos-3M (11K65M),Ionosfernaya #1,Retired,,Failure, Russia,1969,1960,1960,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",20-Aug-70,14:30:00,Cosmos-3M (11K65M),Cosmos 358,Retired,,Partial Failure, Russia,1970,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",17-Oct-72,19:59:00,Cosmos-3M (11K65M),Strela-2M satellite,Retired,,Failure, Russia,1972,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",25-May-73,09:15:00,Cosmos-3M (11K65M),Zaliv #17,Retired,,Failure, Russia,1973,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",19-Dec-75,14:00:00,Cosmos-3M (11K65M),DS-P1 satellite,Retired,,Failure, Russia,1975,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",29-Nov-77,07:05:00,Cosmos-3M (11K65M),Tsikada nƒ?ÿ??3,Retired,,Failure, Russia,1977,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",20-Dec-78,20:43:00,Cosmos-3M (11K65M),Cosmos 1064,Retired,,Partial Failure, Russia,1978,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",23-Dec-80,22:48:00,Cosmos-3M (11K65M),Cosmos 1228 to 1235,Retired,,Partial Failure, Russia,1980,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",04-Dec-81,11:06:00,Cosmos-3M (11K65M),Cosmos 1304,Retired,,Partial Failure, Russia,1981,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",24-Nov-82,11:00:00,Cosmos-3M (11K65M),Strela-1M satellites,Retired,,Failure, Russia,1982,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",25-Jun-91,13:20:00,Cosmos-3M (11K65M),Ta??foun nƒ?ÿ??59,Retired,,Failure, Russia,1991,1990,1990,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",21-Oct-69,12:49:00,Cosmos-3M (11K65M),Cosmos 304,Retired,,Success, Russia,1969,1960,1960,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",24-Nov-69,16:49:00,Cosmos-3M (11K65M),Cosmos 312,Retired,,Success, Russia,1969,1960,1960,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",20-Dec-69,03:26:00,Cosmos-3M (11K65M),Cosmos 315,Retired,,Success, Russia,1969,1960,1960,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",17-Mar-80,21:37:00,Cosmos-3M (11K65M),Cosmos 1168,Retired,,Success, Russia,1980,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",27-Mar-80,07:30:00,Cosmos-3M (11K65M),Cosmos 1169,Retired,,Success, Russia,1980,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",14-May-80,13:00:00,Cosmos-3M (11K65M),Cosmos 1179,Retired,,Success, Russia,1980,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",06-Jun-80,11:00:00,Cosmos-3M (11K65M),Cosmos 1186,Retired,,Success, Russia,1980,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",14-Oct-80,20:41:00,Cosmos-3M (11K65M),Cosmos 1215,Retired,,Success, Russia,1980,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",05-Dec-80,04:23:00,Cosmos-3M (11K65M),Cosmos 1225,Retired,,Success, Russia,1980,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",10-Dec-80,20:53:00,Cosmos-3M (11K65M),Cosmos 1226,Retired,,Success, Russia,1980,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",16-Jan-81,09:00:00,Cosmos-3M (11K65M),Cosmos 1238,Retired,,Success, Russia,1981,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",21-Jan-81,08:29:00,Cosmos-3M (11K65M),Cosmos 1241,Retired,,Success, Russia,1981,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",06-Feb-81,,Cosmos-3M (11K65M),Intercosmos 21,Retired,,Success, Russia,1981,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",12-Feb-81,18:21:00,Cosmos-3M (11K65M),Cosmos 1244,Retired,,Success, Russia,1981,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",09-Apr-81,12:00:00,Cosmos-3M (11K65M),Cosmos 1263,Retired,,Success, Russia,1981,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",07-May-81,13:21:00,Cosmos-3M (11K65M),Cosmos 1269,Retired,,Success, Russia,1981,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",28-Aug-81,16:18:00,Cosmos-3M (11K65M),Cosmos 1302,Retired,,Success, Russia,1981,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",18-Sep-81,03:34:00,Cosmos-3M (11K65M),Cosmos 1308,Retired,,Success, Russia,1981,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",29-Jan-82,11:00:00,Cosmos-3M (11K65M),Cosmos 1335,Retired,,Success, Russia,1982,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",24-Mar-82,09:47:00,Cosmos-3M (11K65M),Cosmos 1344,Retired,,Success, Russia,1982,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",28-Apr-82,02:52:00,Cosmos-3M (11K65M),Cosmos 1354,Retired,,Success, Russia,1982,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",01-Jun-82,04:37:00,Cosmos-3M (11K65M),Cosmos 1371,Retired,,Success, Russia,1982,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",29-Jun-82,21:45:00,Cosmos-3M (11K65M),Cosmos 1383,Retired,,Success, Russia,1982,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",07-Jul-82,09:47:00,Cosmos-3M (11K65M),Cosmos 1386,Retired,,Success, Russia,1982,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",19-Oct-82,05:58:00,Cosmos-3M (11K65M),Cosmos 1417,Retired,,Success, Russia,1982,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",11-Nov-82,06:14:00,Cosmos-3M (11K65M),Cosmos 1420,Retired,,Success, Russia,1982,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",29-Dec-82,12:00:00,Cosmos-3M (11K65M),Cosmos 1427,Retired,,Success, Russia,1982,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",30-Mar-83,01:10:00,Cosmos-3M (11K65M),Cosmos 1448,Retired,,Success, Russia,1983,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",06-Apr-83,12:00:00,Cosmos-3M (11K65M),Cosmos 1450,Retired,,Success, Russia,1983,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",06-May-83,03:00:00,Cosmos-3M (11K65M),Cosmos 1459,Retired,,Success, Russia,1983,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",19-May-83,12:00:00,Cosmos-3M (11K65M),Cosmos 1463,Retired,,Success, Russia,1983,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",24-May-83,02:59:00,Cosmos-3M (11K65M),Cosmos 1464,Retired,,Success, Russia,1983,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",30-Sep-83,11:00:00,Cosmos-3M (11K65M),Cosmos 1501,Retired,,Success, Russia,1983,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",05-Oct-83,12:00:00,Cosmos-3M (11K65M),Cosmos 1502,Retired,,Success, Russia,1983,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",12-Oct-83,00:20:00,Cosmos-3M (11K65M),Cosmos 1503,Retired,,Success, Russia,1983,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",26-Oct-83,17:20:00,Cosmos-3M (11K65M),Cosmos 1506,Retired,,Success, Russia,1983,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",02-Feb-84,17:38:00,Cosmos-3M (11K65M),Cosmos 1535,Retired,,Success, Russia,1984,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",21-Feb-84,15:36:00,Cosmos-3M (11K65M),Cosmos 1538,Retired,,Success, Russia,1984,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",17-May-84,14:43:00,Cosmos-3M (11K65M),Cosmos 1553,Retired,,Success, Russia,1984,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",08-Jun-84,11:28:00,Cosmos-3M (11K65M),Cosmos 1570,Retired,,Success, Russia,1984,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",13-Sep-84,14:54:00,Cosmos-3M (11K65M),Cosmos 1598,Retired,,Success, Russia,1984,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",15-Nov-84,06:40:00,Cosmos-3M (11K65M),Cosmos 1610,Retired,,Success, Russia,1984,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",15-Jan-85,17:46:00,Cosmos-3M (11K65M),Cosmos 1624,Retired,,Success, Russia,1985,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",27-Feb-85,12:56:00,Cosmos-3M (11K65M),Cosmos 1631,Retired,,Success, Russia,1985,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",30-May-85,01:14:00,Cosmos-3M (11K65M),Cosmos 1655,Retired,,Success, Russia,1985,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",04-Sep-85,17:05:00,Cosmos-3M (11K65M),Cosmos 1680,Retired,,Success, Russia,1985,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",19-Dec-85,08:46:00,Cosmos-3M (11K65M),Cosmos 1709,Retired,,Success, Russia,1985,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",16-Jan-86,11:38:00,Cosmos-3M (11K65M),Cosmos 1725,Retired,,Success, Russia,1986,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",23-Jan-86,18:52:00,Cosmos-3M (11K65M),Cosmos 1727,Retired,,Success, Russia,1986,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",17-Apr-86,21:02:00,Cosmos-3M (11K65M),Cosmos 1741,Retired,,Success, Russia,1986,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",23-May-86,12:54:00,Cosmos-3M (11K65M),Cosmos 1745,Retired,,Success, Russia,1986,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",06-Jun-86,03:57:00,Cosmos-3M (11K65M),Cosmos 1748 to 1755,Retired,,Success, Russia,1986,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",18-Jun-86,20:03:00,Cosmos-3M (11K65M),Cosmos 1759,Retired,,Success, Russia,1986,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",03-Sep-86,09:00:00,Cosmos-3M (11K65M),Cosmos 1776,Retired,,Success, Russia,1986,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",17-Dec-86,17:02:00,Cosmos-3M (11K65M),Cosmos 1808,Retired,,Success, Russia,1986,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",09-Jun-87,14:45:00,Cosmos-3M (11K65M),Cosmos 1850,Retired,,Success, Russia,1987,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",16-Jun-87,17:51:00,Cosmos-3M (11K65M),Cosmos 1852 to 1859,Retired,,Success, Russia,1987,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",23-Jun-87,07:37:00,Cosmos-3M (11K65M),Cosmos 1861,Retired,,Success, Russia,1987,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",01-Dec-87,14:15:00,Cosmos-3M (11K65M),Cosmos 1898,Retired,,Success, Russia,1987,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",11-Mar-88,00:18:00,Cosmos-3M (11K65M),Cosmos 1924 to 1931,Retired,,Success, Russia,1988,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",22-Mar-88,14:07:00,Cosmos-3M (11K65M),Cosmos 1934,Retired,,Success, Russia,1988,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",14-Jul-88,11:40:00,Cosmos-3M (11K65M),Cosmos 1958,Retired,,Success, Russia,1988,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",28-Jul-88,11:20:00,Cosmos-3M (11K65M),Cosmos 1960,Retired,,Success, Russia,1988,1980,1980,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",19-Mar-91,14:30:00,Cosmos-3M (11K65M),Cosmos 2137,Retired,,Success, Russia,1991,1990,1990,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",16-Apr-91,07:21:00,Cosmos-3M (11K65M),Cosmos 2142,Retired,,Success, Russia,1991,1990,1990,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",22-Aug-91,12:35:00,Cosmos-3M (11K65M),Cosmos 2154,Retired,,Success, Russia,1991,1990,1990,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",10-Oct-91,14:00:00,Cosmos-3M (11K65M),Cosmos 2164,Retired,,Success, Russia,1991,1990,1990,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",09-Mar-92,22:35:00,Cosmos-3M (11K65M),Cosmos 2181,Retired,,Success, Russia,1992,1990,1990,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",15-Apr-92,07:17:00,Cosmos-3M (11K65M),Cosmos 2184,Retired,,Success, Russia,1992,1990,1990,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",12-Oct-70,13:57:00,Cosmos-3M (11K65M),Cosmos 371,Retired,,Success, Russia,1970,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",16-Oct-70,15:00:00,Cosmos-3M (11K65M),Cosmos 372,Retired,,Success, Russia,1970,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",09-Feb-71,18:48:00,Cosmos-3M (11K65M),Cosmos 394,Retired,,Success, Russia,1971,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",17-Feb-71,21:10:00,Cosmos-3M (11K65M),Cosmos 395,Retired,,Success, Russia,1971,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",18-Mar-71,21:45:00,Cosmos-3M (11K65M),Cosmos 400,Retired,,Success, Russia,1971,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",23-Mar-71,11:30:00,Cosmos-3M (11K65M),Cosmos 407,Retired,,Success, Russia,1971,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",28-Apr-71,14:35:00,Cosmos-3M (11K65M),Cosmos 409,Retired,,Success, Russia,1971,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",07-May-71,14:20:00,Cosmos-3M (11K65M),Cosmos 411 to 418,Retired,,Success, Russia,1971,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",22-May-71,00:51:00,Cosmos-3M (11K65M),Cosmos 422,Retired,,Success, Russia,1971,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",29-May-71,03:48:00,Cosmos-3M (11K65M),Cosmos 425,Retired,,Success, Russia,1971,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",29-Nov-71,17:30:00,Cosmos-3M (11K65M),Cosmos 459,Retired,,Success, Russia,1971,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",02-Dec-71,,Cosmos-3M (11K65M),Cosmos 461,Retired,,Success, Russia,1971,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",27-Dec-71,,Cosmos-3M (11K65M),Oreol,Retired,,Success, Russia,1971,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",06-May-72,11:24:00,Cosmos-3M (11K65M),Cosmos 489,Retired,,Success, Russia,1972,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",03-Nov-72,01:34:00,Cosmos-3M (11K65M),Cosmos 536,Retired,,Success, Russia,1972,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",20-Jan-73,03:36:00,Cosmos-3M (11K65M),Cosmos 544,Retired,,Success, Russia,1973,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",28-Feb-73,04:37:00,Cosmos-3M (11K65M),Cosmos 549,Retired,,Success, Russia,1973,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",08-Jun-73,15:50:00,Cosmos-3M (11K65M),Cosmos 564 to 571,Retired,,Success, Russia,1973,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",20-Jun-73,06:16:00,Cosmos-3M (11K65M),Cosmos 574,Retired,,Success, Russia,1973,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",26-Dec-73,,Cosmos-3M (11K65M),Oreol-2,Retired,,Success, Russia,1973,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",17-May-74,11:00:00,Cosmos-3M (11K65M),Intercosmos-11,Retired,,Success, Russia,1974,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",27-Jun-74,15:39:00,Cosmos-3M (11K65M),Cosmos 663,Retired,,Success, Russia,1974,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",18-Dec-74,14:12:00,Cosmos-3M (11K65M),Cosmos 698,Retired,,Success, Russia,1974,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",26-Dec-74,11:59:00,Cosmos-3M (11K65M),Cosmos 700,Retired,,Success, Russia,1974,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",05-Feb-75,13:15:00,Cosmos-3M (11K65M),Cosmos 707,Retired,,Success, Russia,1975,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",12-Feb-75,03:30:00,Cosmos-3M (11K65M),Cosmos 708,Retired,,Success, Russia,1975,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",27-Mar-75,14:30:00,Cosmos-3M (11K65M),Intercosmos-13,Retired,,Success, Russia,1975,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",11-Apr-75,07:57:00,Cosmos-3M (11K65M),Cosmos 726,Retired,,Success, Russia,1975,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",22-Apr-75,21:10:00,Cosmos-3M (11K65M),Cosmos 729,Retired,,Success, Russia,1975,1970,1970,#ERROR
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",28-May-75,00:25:00,Cosmos-3M (11K65M),Cosmos 732 to 739,Retired,,Success, Russia,1975,1970,1970,#ERROR
